# x [m]            px [betax gamma] y [m]            py [betay gamma] t [s]            pz [betaz gamma] Bin Number       
  9.052150271e-05  9.505283141e-04 -2.853350458e-04  7.461313045e-04 -5.209068922e-13  8.321246667e-04                1
  1.059012880e-04 -1.241564268e-03 -1.803912533e-04  3.960448803e-04 -1.135820102e-12  6.740282496e-04                1
  1.817625376e-04 -3.479892904e-04 -2.443635276e-04 -9.595058588e-04 -1.270093411e-12  1.053992135e-03                1
 -2.188054536e-04 -7.439544692e-04  2.638337977e-05  1.592021344e-04 -1.349878955e-12  1.254525364e-03                1
 -3.021108769e-04 -1.443758542e-03 -1.020479703e-04  1.508462974e-05 -1.318734910e-12  2.607320225e-04                1
 -1.701894428e-04  2.628313798e-05  3.222299080e-05  5.527039079e-04 -1.297475207e-12  1.358850635e-03                1
  4.731754302e-05  8.959131819e-04 -2.613181604e-04 -6.163238879e-04 -1.430610692e-12  9.849527380e-04                1
 -2.498369824e-05 -5.463919068e-04 -4.638201029e-05  1.058826737e-03 -1.373753283e-12  8.561479347e-04                1
 -1.623802347e-04  6.647445202e-04 -9.950843946e-05 -8.517204594e-04 -1.437206648e-12  9.926401374e-04                1
  2.451536816e-04 -1.285196296e-03  2.290550345e-04  1.739001375e-04 -1.369770011e-12  6.860588038e-04                1
 -2.632218267e-05 -1.205495215e-03 -8.325366721e-05 -7.576449472e-04 -1.401662717e-12  3.541226911e-04                1
 -2.323705745e-04 -8.271796684e-04 -1.632151542e-04 -1.201704435e-03 -1.401249266e-12  1.559734186e-04                1
 -1.359540032e-04  1.495416356e-04 -2.193990528e-04 -8.404708902e-04 -1.374926669e-12  1.193270063e-03                1
  1.480993919e-04  1.381479088e-04 -1.037099671e-04  1.437025198e-03 -1.391666534e-12  2.617655363e-04                1
 -1.541254045e-04  3.886934023e-04 -4.793061440e-05  2.024886289e-04 -1.456023511e-12  1.400201148e-03                1
 -1.835885069e-04  7.488569557e-04 -1.445641701e-04  6.997124699e-04 -1.463920196e-12  1.049887222e-03                1
 -1.716675272e-04  1.461911410e-03 -1.353023085e-04  1.096474390e-04 -1.467163385e-12  5.865091711e-05                1
  6.372210873e-05  1.209728157e-03 -1.671074116e-04  8.076562449e-04 -1.464249951e-12  1.920849738e-04                1
  4.774265729e-05 -8.356544154e-04  1.181146159e-04  6.614267325e-04 -1.512907164e-12  1.008386749e-03                1
 -2.948304077e-04 -4.302822118e-04  1.267872848e-04  1.402588408e-03 -1.507539456e-12  1.582515750e-05                1
  3.057168311e-04  1.118879590e-03 -9.513655545e-05 -9.479637997e-04 -1.485309854e-12  4.604950841e-05                1
  3.167623217e-04  1.010876896e-03 -5.328004826e-05  5.000635310e-04 -1.547392275e-12  9.384624802e-04                1
  1.224189274e-04  3.532742239e-04  3.015504693e-04  1.072856628e-03 -1.528378776e-12  9.363885091e-04                1
 -2.067192827e-04 -1.073252669e-03  1.404530476e-04  9.385046880e-04 -1.568405852e-12  3.463886822e-04                1
  1.053984393e-05 -1.184142279e-03 -1.212395456e-04  8.588076575e-04 -1.556467479e-12  1.135954728e-04                1
 -8.575061406e-05  1.368093295e-03 -7.091310172e-05 -9.563096370e-05 -1.586207900e-12  5.213663919e-04                1
  1.179794001e-04 -1.417053801e-03 -5.937568491e-05 -3.697404178e-04 -1.548085228e-12  8.887073558e-05                1
  6.203491332e-05  7.503629058e-04  2.941051871e-04  1.155599493e-03 -1.571729699e-12  5.041753494e-04                1
  1.810977738e-04  1.192445159e-03 -1.677092874e-04 -8.542513650e-04 -1.570186753e-12  3.125075316e-05                1
  2.945069699e-04  2.915780722e-04  1.243615789e-05  7.132182493e-04 -1.554161887e-12  1.248578959e-03                1
  1.051858611e-04  6.487801601e-04  1.675841561e-07 -1.000747776e-03 -1.550815091e-12  8.545382695e-04                1
 -2.394449634e-04  6.489073405e-04 -2.988241666e-05  1.152968278e-03 -1.660994437e-12  6.342167408e-04                1
  1.615153834e-04 -3.249755320e-04 -2.758782291e-04 -1.626575292e-05 -1.612875548e-12  1.430655021e-03                1
 -8.928864804e-05  1.364420871e-03 -2.714959729e-05  1.058799886e-04 -1.603059239e-12  5.289542286e-04                1
 -1.348283687e-04 -1.393766165e-03 -3.032796208e-04  1.556251073e-04 -1.620656523e-12  4.310964680e-04                1
 -1.567262916e-04  9.083141700e-05 -1.295081340e-04  6.300734955e-04 -1.606249145e-12  1.321894286e-03                1
 -4.522787270e-05 -3.102144368e-04 -2.934763996e-04 -3.326864958e-04 -1.597806305e-12  1.394895752e-03                1
 -1.015240140e-04  1.228656733e-03  9.525571044e-05 -7.994486020e-04 -1.738509558e-12  6.270586374e-05                1
  3.236364125e-04 -2.702636388e-04 -3.147336445e-06  6.223437826e-04 -1.736944211e-12  1.300881717e-03                1
 -1.567846316e-04 -1.270101024e-03  1.013968404e-04  7.126429913e-04 -1.681200192e-12  1.778505442e-04                1
  1.360978256e-04 -8.809852374e-04  1.349893927e-04  9.613602907e-04 -1.682497523e-12  6.725316822e-04                1
  2.757617660e-04 -7.206641677e-04  4.438222803e-05  8.950354462e-04 -1.817888594e-12  9.122511540e-04                1
  1.378447971e-04 -3.946907962e-04 -2.447700318e-04  5.583631388e-04 -1.798157185e-12  1.298112954e-03                1
  2.010089034e-05  1.319599430e-04 -1.345904351e-04 -3.682413826e-04 -1.753382652e-12  1.414083561e-03                1
  2.609794367e-04 -6.155254098e-04  1.586711132e-04 -3.242169466e-04 -1.815073822e-12  1.291765963e-03                1
 -1.467414492e-04 -6.075411067e-04  1.786009303e-04  1.105363573e-04 -1.786428350e-12  1.330910582e-03                1
  1.507030496e-04 -3.478798523e-04 -2.944075413e-04 -9.807784631e-05 -1.748068851e-12  1.421973208e-03                1
 -7.563045508e-05 -3.031592466e-04 -1.384644334e-04 -1.405571344e-04 -1.792620325e-12  1.428630681e-03                1
 -2.894401742e-04 -1.016901833e-03 -1.690065378e-04 -1.276297617e-04 -1.784365936e-12  1.049889883e-03                1
  6.608756850e-05 -1.382608710e-03  3.075937530e-04  4.353014758e-04 -1.809303734e-12  2.270533894e-04                1
  8.930586625e-05 -1.380745182e-03  2.136130355e-04 -4.947155399e-04 -1.897286934e-12  3.803598927e-05                1
  3.281259465e-05  8.944957615e-04 -2.784542761e-04 -1.107372797e-03 -1.851647105e-12  3.553171550e-04                1
  6.875582290e-05  3.178784539e-04  2.385593328e-04 -1.220381083e-03 -1.861072541e-12  7.498471589e-04                1
  2.757465733e-05  1.398497821e-03 -2.283602374e-04 -2.222791684e-04 -1.833584151e-12  3.839834309e-04                1
  3.388501875e-04  2.921799599e-04 -4.114981509e-05 -1.435798689e-03 -1.839974044e-12  7.589766271e-05                1
 -4.176495690e-05 -6.291917731e-04  2.825801968e-04 -1.208560465e-03 -1.869827950e-12  5.441936936e-04                1
 -8.472035294e-05  3.067828082e-04  1.347072230e-04 -1.424500473e-03 -1.853562594e-12  1.712605350e-04                1
  5.865893353e-05 -4.097362027e-04  6.914270024e-05  3.805386546e-04 -1.866258435e-12  1.356449054e-03                1
  1.381687529e-04  1.399904469e-03  2.088382751e-04  3.733776989e-04 -1.834790593e-12  2.313093881e-04                1
  2.153446208e-04  6.198722371e-04 -1.061312096e-04 -1.122641696e-03 -1.862492843e-12  7.127983527e-04                1
  1.497625941e-04  1.036446770e-03 -3.020253924e-04 -9.071825208e-04 -1.949741822e-12  5.054160929e-04                1
  5.113176726e-05 -1.445394218e-03  2.839381286e-04  1.324274482e-04 -1.916750323e-12  2.143501490e-04                1
  1.108636456e-04  1.254540633e-04 -3.228239860e-04 -1.385153451e-03 -1.932421449e-12  4.671816095e-04                1
 -2.887676127e-04 -2.345164276e-04  7.582165142e-05 -4.839088733e-04 -1.955824536e-12  1.365094029e-03                1
 -2.172273629e-04  1.950599467e-04 -1.155779052e-04  3.526912933e-04 -1.951997441e-12  1.410747295e-03                1
  1.628039707e-04  5.237475070e-04  1.283318700e-04  1.237647518e-03 -1.947370036e-12  5.886974015e-04                1
 -9.587475403e-05  1.291216760e-03 -2.838028346e-05  1.142385709e-05 -1.964744130e-12  6.966177102e-04                1
  1.048351901e-04  7.180504688e-04  9.483719301e-05 -1.224689994e-03 -1.904553745e-12  3.703854798e-04                1
 -2.699828130e-04 -6.387474089e-04  7.526935233e-05 -1.244692751e-03 -1.966956676e-12  4.420284645e-04                1
 -1.159787846e-04  1.087884662e-05  1.032326662e-04  8.371220097e-04 -1.930582578e-12  1.204888315e-03                1
 -5.574776209e-06  4.885583019e-04 -1.114698589e-04  1.039964838e-03 -1.939865022e-12  9.123767765e-04                1
  1.783633439e-04 -9.836909900e-04 -2.820673447e-04  1.992401834e-04 -1.947718234e-12  1.070188229e-03                1
 -3.272938874e-05  4.578927862e-04  4.606545572e-05 -2.832237165e-05 -1.942537305e-12  1.393621003e-03                1
  6.973852174e-05 -5.033118959e-04 -3.278860919e-04  4.539133950e-04 -1.903955852e-12  1.301263703e-03                1
  1.543819962e-04 -8.516723593e-04 -2.577335422e-04 -2.682836421e-04 -1.966023084e-12  1.164184496e-03                1
  9.171278042e-05  7.767573284e-04 -5.639527582e-06  1.143042810e-03 -1.931405609e-12  4.926952891e-04                1
 -2.205432956e-04  7.491252592e-04  1.311610656e-04  1.260456303e-03 -1.958576618e-12  5.204531428e-05                1
  1.871534195e-04 -8.007860458e-04 -1.893286904e-04 -4.820876665e-04 -1.947056541e-12  1.130920267e-03                1
  1.003801573e-04 -4.014348413e-04 -7.319095731e-08 -1.205633195e-03 -1.981778972e-12  7.334481080e-04                1
 -1.293096128e-04  4.794695102e-04 -2.029889800e-04 -1.028483046e-03 -1.997061018e-12  9.300425118e-04                1
  1.276120853e-05  1.157464881e-03 -7.320447709e-05 -8.999122755e-04 -1.975618849e-12  5.550140631e-05                1
  1.210660817e-04  2.772688154e-04  5.463590178e-05 -1.226321517e-03 -1.996569091e-12  7.562440092e-04                1
  7.396764642e-05  5.873566853e-04  2.190409056e-04 -5.252826680e-04 -2.006668297e-12  1.237633913e-03                1
  7.341560014e-05 -1.651360170e-04  1.000799062e-04  1.444167045e-03 -2.033431838e-12  1.993968440e-04                1
 -9.245507823e-05  3.100171406e-04 -2.739499474e-04 -1.428045458e-03 -2.022608380e-12  1.312364396e-04                1
  2.896198416e-04 -5.793288220e-04 -3.448476690e-05 -4.903568015e-04 -2.002297158e-12  1.255617690e-03                1
 -2.473186032e-05 -1.230168470e-04 -8.406877182e-05 -7.950684680e-04 -2.029042396e-12  1.226939463e-03                1
 -4.962678044e-05  1.678680317e-04  2.133600061e-04  3.196760877e-04 -1.989479112e-12  1.422067151e-03                1
 -3.197543835e-04  1.003957130e-03 -2.989287674e-05 -1.067182851e-03 -1.990104355e-12  7.640879950e-05                1
 -2.064386719e-04 -2.471431238e-04  2.745954350e-04  1.446221295e-03 -2.083471940e-12  3.421140865e-06                1
  7.951496018e-05  5.478918415e-04  1.159264448e-04 -1.343473641e-03 -2.087616908e-12  2.180379906e-04                1
 -2.324966199e-05  7.043042134e-04 -8.837483612e-06 -9.650518232e-04 -2.110473296e-12  8.516325581e-04                1
 -2.626290430e-05 -2.215865606e-04  2.122481341e-04 -2.145232186e-05 -2.112886077e-12  1.450202281e-03                1
 -6.744112025e-05  2.197204646e-04 -2.762022996e-04  6.710404734e-04 -2.088586231e-12  1.286108495e-03                1
 -2.149283793e-04  4.064818751e-04  8.778437531e-05  9.872334464e-04 -2.126601889e-12  1.006374716e-03                1
 -1.039846422e-04 -9.955095698e-05  7.972871749e-05  1.278803180e-03 -2.086326024e-12  7.123197984e-04                1
  1.646306700e-04  6.521439576e-04 -1.372033887e-05 -1.382662300e-04 -2.073861724e-12  1.306995856e-03                1
 -2.006173076e-04  9.936939411e-04  2.151422806e-04 -2.087917703e-04 -2.068756465e-12  1.059068368e-03                1
  5.676899162e-05  5.857858680e-04 -2.266340084e-04 -8.152122100e-04 -2.096881924e-12  1.070014687e-03                1
 -1.718609600e-04  4.258223083e-04 -1.424318493e-04 -1.357958728e-03 -2.064086584e-12  3.567504944e-04                1
 -1.991876844e-04 -9.834641465e-04  4.644323348e-05 -6.918060812e-04 -2.130386207e-12  8.407437653e-04                1
  9.436335724e-05  3.059073369e-04 -3.089724359e-04  1.413094341e-03 -2.152719898e-12  2.494645176e-04                1
  6.149866780e-05  1.237165902e-03  2.588805064e-04 -7.087500067e-04 -2.156478696e-12  3.460367315e-04                1
 -2.993186780e-04 -1.053715370e-03 -1.478023458e-04 -7.568937619e-04 -2.133070213e-12  6.851592614e-04                1
  5.986767586e-05  2.476989217e-04 -6.488203404e-05  1.021573696e-03 -2.176151231e-12  1.023562352e-03                1
 -3.178095219e-04  1.459859671e-03 -8.645095940e-05 -1.457630586e-04 -2.132443425e-12  1.450285743e-05                1
 -5.656765937e-05 -1.317742029e-03 -6.423144477e-05 -3.159654691e-04 -2.184116125e-12  5.624670915e-04                1
 -1.596859567e-04 -1.117799198e-03  1.863325292e-05 -9.347285780e-04 -2.155743077e-12  1.716242972e-04                1
 -1.137414504e-04  9.131066018e-04 -1.136216636e-04  7.571850789e-05 -2.156630841e-12  1.145927791e-03                1
  8.374286773e-05 -9.617333560e-04  9.621100507e-05 -9.772035218e-04 -2.134069964e-12  5.222927238e-04                1
  2.120854668e-04  1.400466248e-03  1.172661086e-04 -4.149240304e-04 -2.134011298e-12  1.384911453e-04                1
  2.942372597e-04 -1.319511085e-03 -7.383685519e-05  5.059088775e-04 -2.211397105e-12  3.944542628e-04                1
 -1.212984143e-04 -6.496921690e-04  6.541500354e-05 -2.351828646e-04 -2.215101286e-12  1.294309301e-03                1
  2.751361580e-04 -7.993166768e-05  1.527995748e-04 -1.278116566e-03 -2.212184086e-12  7.160142691e-04                1
 -2.163854521e-04  2.169227509e-04  1.312540761e-04 -3.645548523e-04 -2.228936366e-12  1.404525450e-03                1
 -4.300528618e-05  7.543042721e-04  1.739501737e-04  4.615325172e-04 -2.217185786e-12  1.170752007e-03                1
  6.725411946e-05 -1.097770190e-03 -1.524888915e-04 -2.080393112e-05 -2.239144068e-12  9.731984720e-04                1
 -1.165034658e-04  1.319187428e-03  1.476068937e-04  4.224773596e-04 -2.260817355e-12  4.836371273e-04                1
  1.077011231e-04 -6.152736484e-04 -2.915961642e-04 -4.117193318e-04 -2.268511954e-12  1.266717407e-03                1
 -2.720332792e-04 -2.386385719e-04 -1.181917832e-04 -8.316337933e-04 -2.221806451e-12  1.184940643e-03                1
  1.718026115e-04 -9.220669909e-04  5.730968214e-05 -9.004017102e-04 -2.247024584e-12  7.012251315e-04                1
 -9.292214435e-06  1.531177689e-05  3.407547435e-05 -4.459959994e-05 -2.267602350e-12  1.466432367e-03                1
 -3.941518540e-05  1.213678936e-03  2.381938032e-04  7.355949585e-04 -2.218111379e-12  3.721974706e-04                1
  1.670143535e-04  1.004645882e-03  1.577136614e-04  3.407714572e-04 -2.248187307e-12  1.013513161e-03                1
  7.541999348e-06 -1.245722130e-03  2.647618368e-04 -2.291720924e-05 -2.241075295e-12  7.747894150e-04                1
 -2.309446070e-04  1.231865687e-03  1.225039376e-04  2.193628242e-04 -2.205624501e-12  7.661816625e-04                1
  4.426828044e-05  1.047372234e-03 -2.285529997e-04 -3.487534930e-04 -2.244612314e-12  9.664522057e-04                1
 -1.390617712e-04 -8.280061747e-04 -2.089372245e-04 -7.508482532e-04 -2.242348011e-12  9.504105091e-04                1
 -2.078440919e-04 -8.951602414e-05 -2.163884754e-04  1.331903063e-03 -2.239225899e-12  6.088255676e-04                1
  2.206319072e-05  1.086736008e-03  2.631094074e-04  2.521004341e-04 -2.282621903e-12  9.529415939e-04                1
  1.760164695e-04 -7.874414050e-04  1.683546051e-04  1.174729852e-03 -2.281924687e-12  3.906318828e-04                1
  1.937118172e-04  5.844254575e-04  1.483096583e-04 -7.565505465e-04 -2.280530804e-12  1.112980510e-03                1
 -1.312470218e-04  9.054953287e-04 -1.957180530e-04  1.065739279e-03 -2.310866144e-12  4.437628415e-04                1
 -1.416744868e-04 -1.274983485e-03  3.612144272e-05  3.480622666e-04 -2.347655528e-12  6.371163416e-04                1
 -6.739784168e-05 -9.483898259e-04 -1.396684985e-04 -9.421549753e-04 -2.304152595e-12  6.046058230e-04                1
 -9.535841186e-05  5.515475266e-04  4.578912786e-06 -4.275076347e-04 -2.326033965e-12  1.290612261e-03                1
  2.068035931e-04 -7.975718764e-04 -1.065862434e-04 -9.961926975e-04 -2.326378076e-12  7.239659328e-04                1
 -2.705924230e-04 -1.718372091e-04 -1.609729182e-04 -1.032346151e-03 -2.317919652e-12  1.028290260e-03                1
  5.654386031e-05 -1.275960736e-03  2.241787668e-04 -7.180845444e-04 -2.289455132e-12  9.447882517e-05                1
 -6.092650872e-06 -3.273741768e-04  2.009247456e-04  1.253882229e-03 -2.344809694e-12  6.879338382e-04                1
  1.584020335e-04 -7.430010468e-04  2.087471341e-04  2.668275914e-04 -2.295371448e-12  1.236689105e-03                1
 -1.966644322e-04 -8.280168630e-04 -2.581184221e-04  9.521360053e-04 -2.295899035e-12  7.486471548e-04                1
 -2.446570663e-04  1.339982603e-03  1.046314489e-04 -5.581761562e-04 -2.351532927e-12  2.133857122e-04                1
  8.673038280e-05 -5.746970619e-04 -9.040741384e-05  7.894083370e-04 -2.350159167e-12  1.095082291e-03                1
 -1.096580329e-04  1.155796021e-04  7.453926453e-05  1.137615215e-03 -2.346753827e-12  9.193043233e-04                1
 -5.948036523e-05  7.557164786e-04 -9.723328230e-05 -1.138222933e-03 -2.304747288e-12  5.347790376e-04                1
 -1.249108754e-04  4.777466621e-04  1.725614260e-06  5.116819391e-04 -2.283693065e-12  1.289413503e-03                1
 -2.202777095e-04  9.380975883e-04  1.148790661e-04 -2.576294104e-04 -2.300358594e-12  1.098292977e-03                1
 -2.273606016e-04 -5.427824227e-04 -2.066906638e-04  2.154716562e-04 -2.280241014e-12  1.345959386e-03                1
 -1.367168401e-04  1.441269134e-03  7.144219359e-06  6.677562154e-05 -2.430330685e-12  2.663301713e-04                1
  1.618422013e-04 -1.223483656e-03  1.096563479e-04 -2.087278668e-04 -2.430269661e-12  7.824115811e-04                1
  9.513176357e-05 -1.032491850e-03  1.236735943e-04  8.984132439e-04 -2.367619381e-12  5.286413556e-04                1
 -1.141881775e-04  1.053927958e-03  2.176261425e-04  4.868580617e-04 -2.381414625e-12  8.971357462e-04                1
  3.013894999e-04 -7.376504089e-04  1.159508797e-04 -2.181212284e-04 -2.359848218e-12  1.249376830e-03                1
  1.520535706e-05  1.102743633e-03 -1.430907851e-04  9.301616499e-04 -2.407112884e-12  2.672138557e-04                1
 -1.140352315e-05 -1.428929406e-03 -1.831063408e-04  3.328129717e-04 -2.430309020e-12  6.613648351e-06                1
 -1.104196515e-04  9.185407339e-04 -6.688951253e-05  5.123226542e-04 -2.364806765e-12  1.022964261e-03                1
 -5.375890198e-05 -6.277936624e-04  1.191499194e-04  1.278682456e-03 -2.374197852e-12  3.514167821e-04                1
  2.744337852e-04 -1.322620886e-03 -2.061428754e-04 -4.545480851e-04 -2.420747286e-12  4.435171811e-04                1
  1.580083599e-05 -5.089782103e-05  3.875867081e-05 -7.796747378e-04 -2.383431597e-12  1.241839030e-03                1
 -1.454089152e-06 -6.771152367e-04 -3.118411273e-04  1.637688844e-04 -2.424695275e-12  1.291256043e-03                1
 -1.897262427e-04  1.104028693e-03 -1.068436843e-04  9.552207930e-04 -2.427690395e-12  1.460182962e-04                1
  1.475792874e-04 -6.860381882e-04 -1.378346055e-04 -1.278195076e-03 -2.487832621e-12  2.195823590e-04                1
  3.002771677e-04 -2.539715601e-04  1.661030854e-04 -1.371105376e-03 -2.440496025e-12  4.563068643e-04                1
  1.560816347e-04  4.362176210e-04 -2.597925198e-04 -1.357779975e-03 -2.439166056e-12  3.446667759e-04                1
 -1.504503859e-04 -1.072218598e-03 -3.073971970e-04  2.989150408e-04 -2.479936467e-12  9.558475486e-04                1
 -2.144054555e-04  6.138346995e-04 -1.575359501e-04 -7.312893423e-04 -2.445976434e-12  1.114033357e-03                1
 -2.694153546e-04  1.458911470e-05 -1.909881997e-04  1.464654377e-03 -2.465340769e-12  8.498337513e-05                1
  1.392048374e-04  9.105764589e-04 -6.304120978e-05 -5.649565636e-04 -2.476050347e-12  1.002158697e-03                1
 -2.660269648e-05 -8.557557886e-04  1.392979940e-04  2.088502997e-04 -2.494415073e-12  1.173333304e-03                1
 -9.149779270e-06 -8.036538731e-04 -4.182803498e-05  2.016427120e-04 -2.503024048e-12  1.210837780e-03                1
  2.139502166e-04  1.336285680e-03  3.901966687e-05 -6.049940823e-04 -2.494271280e-12  3.114808595e-05                1
 -2.563012445e-04  6.808523995e-04  1.769905067e-04  5.153567852e-04 -2.446487848e-12  1.193103036e-03                1
 -3.040695811e-04  5.691408862e-04  1.050073605e-04  8.552301704e-05 -2.480786837e-12  1.349596949e-03                1
  7.096633893e-05  7.851802930e-04  1.379779706e-05 -1.139693393e-03 -2.481045915e-12  4.870711843e-04                1
  3.207573739e-04  7.892242490e-04 -4.284118701e-06 -4.102686984e-04 -2.484678929e-12  1.166812813e-03                1
 -2.907697892e-04  6.882218842e-04  1.525775512e-04 -1.264509348e-03 -2.459037140e-12  2.828678272e-04                1
